"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
42,"ACA","Arcosa, Inc.","Industrials","Infrastructure Operations","USA",2944.47,25.43,25.87,5.19,1.53,1.56,15.58,10.69,0.33%,8.30%,2.40,52.80%,-6.58%,-6.30%,4.90%,-2.50%,-4.70%,10.10%,48.10,47.98,0.10%,0.00%,90.80%,0.36%,1.15%,2.06,4.60%,6.30%,6.30%,2.40,1.40,0.13,0.14,19.50%,8.60%,6.00%,11.05%,11.91%,30.57%,56.45%,32.15%,11.05%,,1.90,4.89%,3.21%,10.30%,14.59%,36.35%,-1.82%,35.99%,-1.82%,116.77%,71.87,1.14%,-1.13%,2.00,266.86,0.33,61.00,0.00%,5002,10/28/2020 4:30:00 PM,57.40,10/30/2018,,
43,"ACACU","Acies Acquisition Corp.","Financial","Shell Companies","Cayman Islands",,,,,,,,,,,,,,,,,,,,,,,8.36%,,,0.02,,,,,,,,,,,3.36%,8.63%,,,,3.36%,,0.24,2.95%,2.34%,4.51%,8.25%,8.46%,-1.68%,12.35%,-1.68%,12.35%,73.70,0.00%,0.18%,,198.49,0.00,11.10,0.18%,13,,,10/23/2020,,
44,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",8742.01,,,,20.86,12.83,13.56,,,,-1.71,17.50%,45.10%,-10.90%,25.00%,390.00%,-86.10%,27.50%,158.13,116.72,0.38%,-15.69%,96.80%,0.13%,6.02%,7.09,-34.70%,-40.30%,-35.40%,7.90,7.90,0.00,0.00,95.10%,-65.80%,-63.90%,-0.62%,-1.72%,23.04%,-4.18%,16.58%,-0.62%,1.24,2.04,4.72%,3.70%,-2.72%,-0.67%,11.35%,-8.98%,16.79%,-10.93%,74.22%,45.81,-1.67%,0.11%,1.60,991.20,0.80,52.30,-1.56%,45713,11/4/2020 4:30:00 PM,61.84,5/27/2004,,
45,"ACAM","Acamar Partners Acquisition Corp.","Industrials","Conglomerates","USA",435.10,510.91,,,,1.43,1087.75,,,0.00%,0.02,,,,,,-115.60%,,38.20,30.56,,,,11.37%,0.99%,0.26,0.30%,0.30%,,7.40,7.40,0.00,0.00,,,,0.36%,8.18%,10.30%,7.56%,14.00%,0.36%,,0.34,4.37%,2.89%,5.99%,9.49%,11.70%,-3.84%,13.04%,-3.84%,19.94%,66.54,1.10%,0.27%,,1163.66,4.59,11.39,1.37%,305920,,,5/9/2019,,
46,"ACB","Aurora Cannabis Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",1834.72,46.25,,,,2.90,,,,,0.22,,,,,,,-8.00%,183.66,160.14,0.20%,0.00%,14.14%,,22.82%,0.89,,,,,,,,,,,20.22%,-5.75%,95.88%,-16.89%,-55.24%,20.22%,,0.94,10.63%,7.91%,4.07%,14.63%,4.14%,-32.19%,164.68%,-64.73%,164.68%,54.65,0.61%,-2.30%,,41104.64,0.48,9.82,-1.71%,1128812,11/9/2020 8:30:00 AM,,7/11/2014,,
47,"ACBI","Atlantic Capital Bancshares, Inc.","Financial","Banks - Regional","USA",362.08,18.61,12.77,1.77,3.60,1.07,2.58,5.72,,0.00%,0.91,11.60%,38.00%,16.80%,10.50%,23.70%,20.70%,-8.70%,21.50,19.68,1.90%,1.12%,87.30%,-0.02%,1.01%,2.27,0.70%,5.90%,18.70%,,,0.22,0.22,,83.50%,19.60%,6.03%,8.90%,27.40%,58.95%,-5.70%,6.03%,0.88,0.61,4.55%,3.29%,6.02%,9.82%,34.50%,-4.62%,28.71%,-16.82%,89.09%,61.48,0.36%,-0.77%,2.20,87.62,0.16,16.81,-0.41%,785,10/22/2020 4:30:00 PM,17.50,11/2/2015,,
48,"ACC","American Campus Communities, Inc.","Real Estate","REIT - Residential","USA",5809.42,82.95,141.89,4.71,6.50,1.84,130.84,74.38,4.46%,365.80%,0.51,-28.40%,-18.63%,1.50%,17.62%,5.10%,-201.90%,-11.00%,137.63,136.69,0.20%,-30.32%,,0.04%,3.09%,4.32,0.90%,2.20%,3.00%,,,1.14,1.14,51.80%,20.90%,7.90%,-1.47%,-2.02%,12.85%,29.70%,-6.50%,-1.47%,0.93,1.18,2.88%,2.97%,-1.29%,1.96%,17.10%,-8.80%,17.92%,-14.30%,108.67%,50.23,0.51%,-0.83%,2.40,977.52,0.18,42.01,-0.32%,10166,10/26/2020 4:30:00 PM,44.25,8/12/2004,,
49,"ACCD","Accolade, Inc.","Healthcare","Health Information Services","USA",2581.35,,,,17.58,8.53,11.62,,,,-1.20,9.10%,60.20%,,28.80%,,-45.60%,23.90%,55.04,35.15,0.70%,0.00%,46.20%,0.30%,8.69%,6.85,-37.30%,33.20%,20.50%,3.50,3.50,0.00,0.00,43.60%,-31.00%,-33.70%,14.18%,-14.26%,20.62%,42.32%,,14.18%,,4.64,8.99%,10.36%,-3.54%,4.29%,21.06%,-26.36%,46.18%,-26.36%,67.54%,50.14,-0.25%,-3.02%,1.70,445.93,0.92,48.05,-3.26%,23549,1/7/2021 4:30:00 PM,50.45,7/2/2020,,
50,"ACCO","ACCO Brands Corporation","Industrials","Business Equipment & Supplies","USA",825.03,11.11,8.47,1.11,0.48,1.13,9.62,7.28,3.01%,33.00%,0.78,3.00%,55.02%,6.10%,10.00%,3.00%,-30.50%,-12.20%,94.50,91.78,1.80%,-12.11%,94.20%,0.70%,4.50%,6.74,2.80%,10.30%,8.80%,1.60,1.00,1.21,1.26,30.90%,8.00%,4.40%,2.25%,4.47%,34.16%,35.42%,-0.58%,2.25%,2.28,0.33,4.44%,3.56%,-0.41%,10.75%,27.99%,-5.67%,64.72%,-24.73%,144.03%,54.83,0.89%,-1.74%,1.60,612.83,0.21,8.57,-0.86%,7302,10/27/2020 4:30:00 PM,12.00,8/9/2005,,
51,"ACEL","Accel Entertainment, Inc.","Consumer Cyclical","Gambling","USA",963.58,,18.77,,1.82,12.51,5.81,,,,-0.40,-177.70%,151.36%,,21.68%,,-488.60%,-99.60%,78.32,50.77,5.50%,-3.33%,66.10%,0.07%,4.81%,6.44,-5.90%,-18.50%,1.60%,3.60,3.60,5.86,6.14,35.90%,-0.90%,-5.60%,2.77%,5.92%,-3.62%,10.54%,-13.64%,2.77%,1.27,0.51,4.27%,5.26%,1.03%,-0.90%,1.86%,-15.30%,16.10%,-32.23%,96.17%,49.58,0.10%,-1.45%,2.20,379.18,0.10,10.24,-1.35%,2207,11/5/2020 8:30:00 AM,14.38,8/24/2017,,
52,"ACER","Acer Therapeutics Inc.","Healthcare","Biotechnology","USA",31.10,,,,,2.74,5.02,,,,-2.07,-17.20%,14.90%,42.10%,,,1.00%,,11.51,9.19,16.30%,12.34%,37.50%,0.02%,4.53%,3.33,-128.70%,-161.00%,,1.60,1.60,0.00,0.00,,,,-4.96%,0.00%,-15.88%,-28.86%,-35.49%,-4.96%,1.57,0.16,5.60%,6.82%,-2.88%,-5.72%,-14.79%,-16.33%,6.96%,-66.07%,127.78%,43.97,-0.81%,-0.40%,2.50,124.94,1.71,2.46,-1.20%,12266,,,9/17/2002,,
53,"ACES","ALPS Clean Energy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97%,32.40%,57.24%,120.81%,170.22%,17.97%,,3.02,3.91%,3.23%,16.78%,31.30%,83.22%,-4.38%,69.30%,-4.38%,296.82%,77.70,0.30%,-3.11%,,142.95,3.96,91.88,-2.82%,32432,,,6/29/2018,,
54,"ACET","Adicet Bio, Inc.","Healthcare","Biotechnology","USA",276.05,,,,22.08,0.61,2.55,,,,-12.56,-69.50%,-1.20%,,29.10%,,58.70%,,5.21,3.26,0.40%,0.00%,47.10%,0.14%,4.56%,2.53,-36.20%,-68.50%,,3.60,3.60,0.00,0.00,,,,-2.35%,2.77%,8.54%,-20.00%,32.43%,-2.35%,,0.89,5.32%,6.37%,-2.41%,4.85%,-0.10%,-12.22%,39.03%,-37.79%,124.25%,48.94,0.00%,-1.60%,1.70,58.81,0.17,13.50,-1.60%,564,11/5/2020 4:30:00 PM,,1/26/2018,,
55,"ACEV","ACE Convergence Acquisition Corp.","Financial","Shell Companies","USA",263.12,,,,,,,,,,,,,,,,,,23.00,,,,35.71%,,,0.38,,,,,,,,,,,11.94%,14.97%,16.38%,,,11.94%,,0.45,7.31%,3.85%,13.22%,17.51%,18.41%,-8.94%,22.83%,-8.94%,22.83%,74.85,-0.41%,3.50%,,307.16,14.74,11.79,3.08%,259512,,,9/21/2020,,
56,"ACEVU","ACE Convergence Acquisition Corp.","Financial","Shell Companies","USA",,,,,,,,,,,,,,,,,,,,,,,54.43%,,,0.07,,,,,,,,,,,17.63%,22.94%,27.46%,,,17.63%,,0.51,7.82%,3.40%,15.06%,22.42%,25.33%,-11.31%,29.64%,-11.31%,29.90%,75.05,0.00%,0.39%,,32.57,1.38,12.86,0.39%,2571,,,7/28/2020,,
57,"ACGL","Arch Capital Group Ltd.","Financial","Insurance - Diversified","Bermuda",14714.47,13.06,12.85,2.47,1.89,1.26,15.07,5.26,,0.00%,2.79,124.20%,122.18%,14.10%,5.30%,11.20%,8.00%,31.20%,402.85,394.15,2.93%,0.00%,89.60%,0.00%,0.93%,1.68,2.90%,10.40%,13.10%,,,0.26,0.26,,17.90%,14.70%,1.03%,9.83%,15.68%,29.08%,-16.42%,1.03%,0.81,1.02,3.29%,2.81%,3.35%,6.87%,19.18%,-2.34%,27.11%,-24.90%,73.39%,60.07,0.30%,-0.71%,2.20,2191.71,0.21,36.29,-0.41%,26784,10/27/2020 4:30:00 PM,39.30,9/14/1995,,
58,"ACH","Aluminum Corporation of China Limited","Basic Materials","Aluminum","China",9657.90,,,,0.35,0.78,4.82,18.02,,,-0.02,8.10%,,15.20%,,6.00%,-113.00%,2.10%,680.91,429.49,,,1.60%,,0.00%,0.20,0.00%,-0.10%,3.70%,0.70,0.50,1.10,1.85,5.80%,2.80%,0.00%,12.10%,7.51%,74.69%,57.70%,14.74%,12.10%,1.73,0.30,2.48%,1.68%,-0.07%,10.88%,44.19%,-10.25%,70.75%,-10.25%,94.13%,51.81,0.34%,-8.53%,,80.91,3.92,8.93,-8.22%,18182,,14.51,12/11/2001,,
59,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Medical Care Facilities","USA",4714.71,45.95,19.07,3.61,1.50,1.75,13.92,8.05,,0.00%,1.13,161.50%,16.69%,-3.80%,12.71%,25.30%,-14.10%,7.20%,87.91,87.25,0.10%,0.00%,,-1.13%,7.04%,10.26,1.50%,4.00%,5.20%,1.30,1.20,1.18,1.22,,9.10%,3.20%,3.48%,19.54%,61.92%,104.64%,55.67%,3.48%,1.53,1.60,3.36%,3.27%,5.22%,18.07%,64.75%,-2.84%,85.98%,-2.84%,368.89%,71.35,0.52%,-0.54%,2.10,599.15,0.21,52.00,-0.02%,7355,10/29/2020 4:30:00 PM,50.15,11/1/2011,,
60,"ACHV","Achieve Life Sciences, Inc.","Healthcare","Biotechnology","Canada",49.60,,,,,1.13,,,,,-8.76,45.00%,9.40%,,,,87.40%,,6.09,3.40,0.48%,0.00%,15.10%,64.08%,14.63%,2.38,-64.50%,-72.10%,,13.00,13.00,0.00,0.00,,,,8.77%,13.53%,-10.74%,10.68%,-21.31%,8.77%,1.55,0.47,6.10%,5.45%,9.44%,5.00%,2.62%,-17.05%,22.16%,-52.30%,92.92%,58.54,-0.80%,-0.34%,1.70,208.95,0.65,8.71,-1.14%,7740,11/12/2020 4:30:00 PM,,10/12/1995,,
61,"ACI","Albertsons Companies, Inc.","Consumer Defensive","Grocery Stores","USA",7964.16,7.74,9.66,0.45,0.12,5.27,3.33,3.83,2.41%,0.00%,2.15,201.00%,-38.28%,16.90%,17.19%,18.10%,-54.00%,11.20%,477.30,221.06,1.20%,0.64%,54.30%,0.37%,8.88%,6.98,3.90%,53.80%,10.90%,1.10,0.50,5.63,5.85,29.00%,2.90%,1.50%,-5.52%,10.88%,18.47%,13.77%,,-5.52%,,0.58,3.99%,3.53%,2.54%,5.44%,10.19%,-7.41%,18.71%,-7.41%,27.81%,54.87,-0.72%,0.06%,2.00,2811.85,0.38,16.50,-0.66%,61342,1/12/2021 8:30:00 AM,20.59,6/26/2020,,
62,"ACIA","Acacia Communications, Inc.","Technology","Communication Equipment","USA",3053.46,49.91,27.54,,5.57,5.06,6.70,39.91,,0.00%,1.60,559.20%,5.78%,73.90%,-12.00%,26.00%,58.70%,32.50%,42.06,38.82,0.10%,-15.52%,93.50%,0.09%,7.14%,2.92,9.00%,11.10%,3.90%,4.60,4.30,0.00,0.00,48.40%,10.60%,12.60%,9.10%,13.33%,17.80%,17.35%,16.09%,9.10%,0.76,1.81,4.59%,1.64%,11.02%,13.83%,16.92%,-7.04%,18.98%,-7.04%,31.88%,84.26,-0.07%,0.50%,2.70,949.77,2.05,79.94,0.43%,111330,,70.00,5/13/2016,,
63,"ACIC","Atlas Crest Investment Corp.","Financial","Shell Companies","USA",518.50,,,,,,,,,,,,,,,,,,50.00,,,,9.60%,,,,,,,,,,,,,,3.08%,,,,,3.08%,,0.39,2.21%,,1.51%,1.51%,1.51%,-12.86%,5.86%,-12.86%,5.86%,,-0.96%,0.29%,,139.34,1.28,10.30,-0.68%,10249,,,12/18/2020,,
64,"ACIO","Aptus Collared Income Opportunity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75%,1.56%,3.97%,10.34%,9.21%,0.75%,,0.28,0.86%,1.01%,1.76%,2.64%,8.35%,-0.21%,8.15%,-0.21%,32.20%,66.28,0.00%,0.18%,,30.11,2.47,28.08,0.18%,4268,,,7/10/2019,,
65,"ACIU","AC Immune SA","Healthcare","Biotechnology","Switzerland",407.49,,,,22.76,1.58,1.46,,,,-0.97,177.60%,24.70%,26.30%,,29.70%,-204.80%,-96.70%,71.93,37.91,46.99%,0.00%,29.80%,1.41%,3.38%,4.23,-22.10%,-24.20%,16.20%,18.10,18.10,0.01,0.01,,,,11.80%,14.00%,14.91%,-18.48%,-38.71%,11.80%,0.81,0.24,4.76%,4.44%,6.54%,8.99%,-12.22%,-3.23%,28.96%,-56.15%,40.05%,60.94,-0.18%,-1.21%,1.70,302.99,1.85,5.70,-1.38%,32170,,,9/23/2016,,
66,"ACIW","ACI Worldwide, Inc.","Technology","Software - Infrastructure","USA",4569.93,76.73,45.91,6.39,3.50,4.07,34.15,20.56,,0.00%,0.51,19.00%,125.93%,-0.50%,12.00%,4.40%,-49.90%,-11.00%,116.56,114.18,0.90%,-7.73%,,4.51%,3.87%,4.40,1.90%,5.50%,4.70%,1.50,1.50,1.10,1.13,50.70%,11.10%,4.70%,2.03%,-0.25%,30.66%,52.45%,0.72%,2.03%,1.21,1.09,2.71%,2.43%,1.69%,11.16%,34.05%,-2.66%,37.28%,-2.66%,95.81%,64.60,1.55%,-1.50%,1.40,1003.91,0.11,39.22,0.03%,6331,11/5/2020 8:30:00 AM,42.86,2/24/1995,,
67,"ACKIU","Ackrell SPAC Partners I Co.","Financial","Shell Companies","USA",148.57,,,,,,,,,,0.00,,,,,,-425.00%,,14.39,13.82,,,,,,,-3.40%,,,1.00,1.00,,,,,,0.34%,,,,,0.34%,,0.13,1.09%,,0.56%,0.56%,0.56%,-1.73%,2.27%,-1.73%,2.27%,,0.48%,-0.63%,,363.61,0.28,10.31,-0.15%,5851,,,12/21/2020,,
68,"ACLS","Axcelis Technologies, Inc.","Technology","Semiconductor Equipment & Materials","USA",1053.36,23.93,20.06,1.20,2.29,2.30,4.97,18.84,,0.00%,1.32,-63.80%,26.93%,26.50%,20.00%,11.10%,1432.00%,58.80%,33.48,32.85,0.50%,-23.17%,86.20%,0.20%,2.06%,2.55,7.90%,10.30%,4.30%,6.30,4.00,0.10,0.10,41.30%,12.40%,9.80%,8.79%,7.50%,34.87%,11.82%,28.52%,8.79%,1.47,0.93,4.29%,2.97%,-1.97%,5.11%,13.48%,-11.46%,32.09%,-11.46%,120.55%,48.86,0.42%,-9.94%,1.80,265.49,8.29,28.65,-9.56%,126089,11/5/2020 4:30:00 PM,35.17,7/11/2000,,
69,"ACM","AECOM","Industrials","Engineering & Construction","USA",8288.89,51.18,17.65,3.85,0.63,2.64,,38.55,,,1.06,-19.60%,15.73%,24.90%,13.30%,-5.90%,-100.10%,1.60%,160.02,149.24,0.80%,-1.74%,94.30%,0.03%,1.88%,1.92,-1.40%,-5.20%,6.30%,1.20,1.20,0.62,0.63,5.40%,2.90%,-1.40%,9.08%,6.10%,17.84%,51.30%,18.40%,9.08%,1.61,1.52,4.34%,2.89%,10.41%,10.74%,33.94%,-2.24%,28.73%,-2.24%,150.37%,69.46,1.77%,-1.42%,1.60,1467.39,0.24,54.48,0.33%,20424,11/16/2020 8:30:00 AM,58.22,5/10/2007,,
70,"ACMR","ACM Research, Inc.","Technology","Semiconductor Equipment & Materials","USA",1851.08,154.87,62.02,7.74,13.64,14.89,15.94,771.28,,0.00%,0.67,169.00%,55.48%,,20.00%,,-11.80%,42.80%,18.20,11.68,2.30%,-51.83%,38.50%,0.53%,9.19%,3.68,5.70%,13.70%,16.50%,2.60,1.90,0.00,0.22,46.00%,14.60%,10.50%,27.70%,27.52%,46.57%,27.11%,341.91%,27.70%,,6.03,9.23%,7.26%,28.83%,27.30%,45.28%,-1.83%,53.78%,-10.25%,540.75%,73.29,0.15%,-1.65%,2.00,291.72,0.55,102.20,-1.50%,9141,11/5/2020 4:30:00 PM,123.84,11/3/2017,,
71,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",174010.12,32.38,29.12,3.26,3.89,9.36,20.05,27.41,1.33%,39.70%,8.16,7.30%,10.26%,10.60%,9.93%,6.10%,11.00%,3.50%,634.27,633.20,0.10%,-13.50%,74.40%,-0.03%,0.67%,2.25,14.60%,31.60%,28.90%,1.50,1.50,0.00,0.00,31.80%,14.80%,11.70%,1.13%,5.72%,17.09%,19.93%,28.14%,1.13%,1.12,5.02,2.14%,1.76%,2.61%,6.76%,20.07%,-2.84%,24.02%,-2.84%,92.10%,62.25,0.24%,-0.50%,2.20,1882.62,0.93,263.47,-0.26%,100570,12/17/2020 8:30:00 AM,280.60,7/19/2001,,
72,"ACNB","ACNB Corporation","Financial","Banks - Regional","USA",232.41,12.82,,,2.86,0.88,0.77,16.14,3.86%,49.50%,2.02,8.70%,,14.40%,,13.10%,-12.80%,20.30%,8.70,8.39,2.70%,4.46%,23.70%,0.19%,0.94%,5.48,0.70%,6.90%,28.10%,,,0.00,0.00,,74.50%,20.20%,3.64%,-6.12%,19.68%,12.36%,-28.94%,3.64%,0.12,1.04,4.83%,3.83%,-1.80%,1.60%,7.06%,-9.58%,23.50%,-32.12%,33.89%,49.07,0.00%,-1.81%,,14.44,0.09,25.44,-1.81%,75,,,4/4/1994,,
73,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",33.29,0.77,,0.03,0.20,0.63,0.53,,,0.00%,5.32,6.40%,-42.90%,16.45%,29.00%,-13.70%,100.10%,11.30%,47.71,7.86,1.50%,0.00%,49.60%,-2.45%,5.54%,0.51,6.60%,16.10%,-48.20%,1.10,0.90,0.52,0.73,81.00%,42.30%,29.70%,-0.74%,-13.73%,6.61%,-6.83%,-69.96%,-0.74%,0.72,0.43,10.25%,8.90%,-6.03%,-12.97%,-11.91%,-41.22%,19.31%,-73.72%,58.64%,43.96,-0.23%,-1.95%,2.70,861.91,0.35,4.02,-2.18%,17265,11/3/2020 4:30:00 PM,,2/10/2006,,
74,"ACP","Aberdeen Income Credit Strategies Fund","Financial","Closed-End Fund - Debt","USA",190.53,,,,,,,,10.98%,,,,,,,,,,17.43,,0.06%,0.00%,17.49%,,,0.38,,,,,,,,,,,2.34%,2.63%,9.41%,16.03%,-5.37%,2.34%,,0.19,1.77%,1.54%,1.69%,6.55%,17.03%,-0.63%,20.00%,-10.29%,107.17%,63.59,0.09%,0.37%,,92.98,1.30,10.98,0.46%,6905,,,1/27/2011,,
75,"ACRE","Ares Commercial Real Estate Corporation","Real Estate","REIT - Mortgage","USA",394.63,22.09,8.88,,2.85,0.83,4.85,,11.27%,245.80%,0.53,-4.80%,1.54%,10.20%,-1.81%,14.50%,42.20%,-2.30%,33.34,30.26,0.60%,0.00%,57.20%,0.11%,1.64%,1.72,0.90%,3.70%,2.10%,,,3.11,3.11,53.20%,12.70%,12.30%,-1.68%,-0.93%,21.47%,40.24%,-26.77%,-1.68%,1.37,0.48,4.22%,3.88%,-2.72%,3.95%,25.75%,-11.76%,32.29%,-33.89%,321.37%,49.51,0.98%,-0.94%,2.20,288.75,0.22,11.71,0.03%,3576,10/29/2020 8:30:00 AM,12.05,4/26/2012,,
76,"ACRS","Aclaris Therapeutics, Inc.","Healthcare","Biotechnology","USA",278.49,,,,46.41,6.52,5.22,,,,-1.36,-10.10%,26.70%,-57.10%,,,55.50%,40.00%,42.80,37.16,3.50%,0.00%,66.10%,3.27%,1.30%,0.73,-64.10%,-103.50%,-158.70%,4.50,,0.26,0.27,18.70%,,,-4.33%,59.54%,49.16%,212.63%,232.80%,-4.33%,1.15,0.61,7.59%,13.44%,4.68%,37.02%,132.71%,-21.84%,104.41%,-21.84%,787.71%,59.63,0.23%,0.16%,1.20,659.84,0.13,6.21,0.39%,4971,11/4/2020 8:30:00 AM,5.83,10/7/2015,,
77,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",135.41,,,,26.04,,3.14,,,,-0.56,16.70%,55.30%,2.60%,,-15.20%,36.60%,133.30%,90.48,88.61,2.11%,0.00%,26.90%,17.74%,8.75%,5.07,-60.70%,85.50%,340.90%,2.90,2.80,,,-23.20%,,,8.87%,-6.90%,-15.09%,27.96%,-31.47%,8.87%,1.16,0.10,9.58%,7.62%,3.79%,-7.47%,-2.89%,-31.47%,16.29%,-36.94%,91.49%,49.81,-0.51%,0.00%,2.20,1528.82,0.46,1.34,-0.51%,40506,11/5/2020 4:30:00 PM,,2/11/2011,,
78,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",55.23,,,,,6.20,,,,,-0.07,30.30%,34.00%,,,,,,96.89,93.53,8.64%,0.00%,1.66%,,0.54%,0.02,,,,,,,,,,,75.38%,93.35%,174.76%,-19.54%,-74.67%,75.38%,,0.07,25.34%,17.78%,91.42%,132.40%,39.85%,5.34%,277.19%,-71.83%,277.19%,71.99,-2.27%,15.79%,2.00,27651.83,10.19,0.64,13.16%,16150824,,,5/6/2011,,
79,"ACTCU","ArcLight Clean Transition Corp.","Financial","Shell Companies","USA",,,,,,,,,,,,,,,,,,,,,,,80.25%,,,0.10,,,,,,,,,,,9.58%,21.30%,30.40%,,,9.58%,,0.61,5.54%,4.94%,16.15%,26.32%,29.48%,-6.16%,37.89%,-6.16%,37.89%,79.78,2.79%,1.53%,,95.84,6.52,13.61,4.37%,35824,,,9/23/2020,,
80,"ACTG","Acacia Research Corporation","Industrials","Specialty Business Services","USA",208.01,19.30,12.51,0.96,7.97,1.06,0.69,69.34,,0.00%,0.23,83.30%,225.00%,23.90%,20.00%,-38.80%,320.60%,1037.70%,48.47,46.31,1.90%,1.66%,67.40%,0.01%,2.10%,3.39,4.00%,7.30%,-17.20%,2.60,2.60,0.00,0.57,73.00%,-63.90%,48.50%,11.17%,24.08%,34.36%,14.66%,62.22%,11.17%,0.76,0.23,7.06%,6.09%,8.84%,15.69%,25.09%,-1.82%,41.18%,-3.14%,146.86%,65.12,-1.14%,-0.23%,,287.02,1.56,4.32,-1.37%,25656,11/9/2020 8:30:00 AM,6.00,12/16/2002,,
81,"ACU","Acme United Corporation","Consumer Defensive","Household & Personal Products","USA",103.16,15.48,13.71,1.55,0.66,1.72,34.39,20.63,1.66%,22.80%,2.02,23.00%,12.87%,3.30%,10.00%,5.80%,50.20%,17.00%,3.34,2.92,1.10%,0.00%,65.70%,-0.32%,0.03%,0.05,6.00%,12.20%,8.00%,3.60,1.60,0.61,0.62,36.20%,6.30%,4.50%,3.75%,2.02%,24.29%,44.12%,33.88%,3.75%,0.96,1.63,4.66%,5.37%,5.30%,5.44%,31.15%,-9.89%,22.53%,-9.89%,87.02%,55.98,1.69%,0.61%,1.00,19.61,0.59,31.98,2.30%,662,10/21/2020 8:30:00 AM,31.25,10/3/1977,,
82,"ACV","AllianzGI Diversified Income & Convertible Fund","Financial","Asset Management","USA",345.20,,,,,,,,6.00%,,,,,-3.05%,3.20%,,,,10.35,,,,27.39%,,,0.58,,,,,,,,,,,2.02%,5.29%,23.67%,38.85%,33.62%,2.02%,,0.67,2.57%,1.89%,3.34%,11.56%,33.17%,0.09%,35.31%,0.09%,193.31%,68.85,-0.02%,0.12%,3.00,41.37,3.45,33.37,0.10%,8181,,36.93,5/22/2015,,
83,"ACWF","iShares MSCI Global Multifactor ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00%,5.68%,14.23%,23.00%,11.69%,4.00%,,0.33,1.08%,0.72%,3.68%,7.09%,18.25%,-1.25%,19.90%,-1.25%,67.09%,72.60,0.00%,-0.97%,,9.75,0.05,34.67,-0.97%,29,,,5/4/2015,,
84,"ACWI","iShares MSCI ACWI ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00%,4.08%,13.78%,22.26%,16.51%,3.00%,,0.97,1.48%,0.92%,2.57%,5.84%,18.31%,-1.04%,19.63%,-1.04%,73.55%,67.15,0.16%,-1.15%,,3808.60,0.26,92.52,-0.98%,56605,,,3/28/2008,,
85,"ACWV","iShares MSCI Global Min Vol Factor ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15%,1.66%,4.83%,10.41%,1.83%,1.15%,,0.77,1.00%,0.70%,1.59%,2.59%,7.70%,-0.28%,10.25%,-1.90%,39.60%,64.18,0.50%,-0.71%,,283.72,0.52,97.81,-0.22%,8423,,,10/20/2011,,
86,"ACWX","iShares MSCI ACWI ex U.S. ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37%,5.63%,17.09%,23.21%,12.16%,4.37%,,0.60,1.22%,0.82%,3.06%,6.89%,19.70%,-1.41%,22.04%,-1.41%,68.49%,66.35,0.17%,-1.55%,,1555.47,0.23,54.59,-1.39%,20405,,,3/31/2008,,
